Scenario,Time,Grid_node,Pd,Qd,PV
9,24,30,15.3183983704974,469.565217391304,0.0
9,24,31,14.2846590909091,54.7826086956522,0.0
9,24,32,97.0299768105159,78.2608695652174,0.0
9,24,33,54.995064484127,31.304347826087,0.0
10,1,2,32.4630478927203,46.9565217391304,0.0
10,1,3,35.566,31.304347826087,0.0
10,1,4,27.2329521072797,62.6086956521739,0.0
10,1,5,15.9008352490421,23.4782608695652,0.0
10,1,6,34.1879195402299,15.6521739130435,0.0
10,1,7,78.7869750957855,78.2608695652174,0.0
10,1,8,2.78234545454545,78.2608695652174,0.0
10,1,9,16.6353958333333,15.6521739130435,0.0
10,1,10,29.9495416666667,15.6521739130435,0.0
10,1,11,13.5253125,23.4782608695652,0.0
10,1,12,12.439375,27.3913043478261,0.0
10,1,13,11.5483333333333,27.3913043478261,0.0
10,1,14,94.4126736909323,62.6086956521739,0.0
10,1,15,53.9634738186462,7.82608695652174,0.0
10,1,16,49.9532509578544,15.6521739130435,0.0
10,1,17,12.3063927203065,15.6521739130435,0.0
10,1,18,12.3063927203065,31.304347826087,0.0
10,1,19,23.7232490421456,31.304347826087,0.0
10,1,20,32.4630478927203,31.304347826087,0.0
10,1,21,35.566,31.304347826087,0.0
10,1,22,27.2329521072797,31.304347826087,0.0
10,1,23,15.9008352490421,39.1304347826087,0.0
10,1,24,34.1879195402299,156.521739130435,0.0
10,1,25,78.7869750957855,156.521739130435,0.0
10,1,26,2.78234545454545,19.5652173913043,0.0
10,1,27,16.6353958333333,19.5652173913043,0.0
10,1,28,29.9495416666667,15.6521739130435,0.0
10,1,29,13.5253125,54.7826086956522,0.0
10,1,30,12.439375,469.565217391304,0.0
10,1,31,11.5483333333333,54.7826086956522,0.0
10,1,32,94.4126736909323,78.2608695652174,0.0
10,1,33,53.9634738186462,31.304347826087,0.0
10,2,2,26.2715153256705,41.7391304347826,0.0
10,2,3,30.3705977011494,27.8260869565217,0.0
10,2,4,22.358214559387,55.6521739130435,0.0
10,2,5,13.5405325670498,20.8695652173913,0.0
10,2,6,27.5801724137931,13.9130434782609,0.0
10,2,7,71.5757049808429,69.5652173913043,0.0
10,2,8,2.17856363636364,69.5652173913043,0.0
10,2,9,12.9181041666667,13.9130434782609,0.0
10,2,10,24.5923125,13.9130434782609,0.0
10,2,11,12.039,20.8695652173913,0.0
10,2,12,10.8442291666667,24.3478260869565,0.0
10,2,13,9.67772916666667,24.3478260869565,0.0
10,2,14,96.1754540229885,55.6521739130435,0.0
10,2,15,53.304214559387,6.95652173913044,0.0
10,2,16,49.2256666666667,13.9130434782609,0.0
10,2,17,12.4130785440613,13.9130434782609,0.0
10,2,18,12.4130785440613,27.8260869565217,0.0
10,2,19,19.6400325670498,27.8260869565217,0.0
10,2,20,26.2715153256705,27.8260869565217,0.0
10,2,21,30.3705977011494,27.8260869565217,0.0
10,2,22,22.358214559387,27.8260869565217,0.0
10,2,23,13.5405325670498,34.7826086956522,0.0
10,2,24,27.5801724137931,139.130434782609,0.0
10,2,25,71.5757049808429,139.130434782609,0.0
10,2,26,2.17856363636364,17.3913043478261,0.0
10,2,27,12.9181041666667,17.3913043478261,0.0
10,2,28,24.5923125,13.9130434782609,0.0
10,2,29,12.039,48.6956521739131,0.0
10,2,30,10.8442291666667,417.391304347826,0.0
10,2,31,9.67772916666667,48.6956521739131,0.0
10,2,32,96.1754540229885,69.5652173913043,0.0
10,2,33,53.304214559387,27.8260869565217,0.0
10,3,2,23.5772183908046,39.1304347826087,0.0
10,3,3,26.8538716475096,26.0869565217391,0.0
10,3,4,19.2680651340996,52.1739130434783,0.0
10,3,5,12.7512701149425,19.5652173913043,0.0
10,3,6,24.2275191570881,13.0434782608696,0.0
10,3,7,69.5181436781609,65.2173913043478,0.0
10,3,8,1.83057272727273,65.2173913043478,0.0
10,3,9,11.34775,13.0434782608696,0.0
10,3,10,22.29775,13.0434782608696,0.0
10,3,11,10.9843125,19.5652173913043,0.0
10,3,12,10.1054791666667,22.8260869565217,0.0
10,3,13,9.2601875,22.8260869565217,0.0
10,3,14,100.364391443167,52.1739130434783,0.0
10,3,15,60.1274584929757,6.52173913043478,0.0
10,3,16,52.4297088122605,13.0434782608696,0.0
10,3,17,13.0267816091954,13.0434782608696,0.0
10,3,18,13.0267816091954,26.0869565217391,0.0
10,3,19,16.5772337164751,26.0869565217391,0.0
10,3,20,23.5772183908046,26.0869565217391,0.0
10,3,21,26.8538716475096,26.0869565217391,0.0
10,3,22,19.2680651340996,26.0869565217391,0.0
10,3,23,12.7512701149425,32.6086956521739,0.0
10,3,24,24.2275191570881,130.434782608696,0.0
10,3,25,69.5181436781609,130.434782608696,0.0
10,3,26,1.83057272727273,16.304347826087,0.0
10,3,27,11.34775,16.304347826087,0.0
10,3,28,22.29775,13.0434782608696,0.0
10,3,29,10.9843125,45.6521739130435,0.0
10,3,30,10.1054791666667,391.304347826087,0.0
10,3,31,9.2601875,45.6521739130435,0.0
10,3,32,100.364391443167,65.2173913043478,0.0
10,3,33,60.1274584929757,26.0869565217391,0.0
10,4,2,19.4790268199234,36.5217391304348,0.0
10,4,3,23.1309808429119,24.3478260869565,0.0
10,4,4,16.3644137931035,48.6956521739131,0.0
10,4,5,11.3445287356322,18.2608695652174,0.0
10,4,6,19.5477318007663,12.1739130434783,0.0
10,4,7,62.1115593869732,60.8695652173913,0.0
10,4,8,1.3375,60.8695652173913,0.0
10,4,9,11.939,12.1739130434783,0.0
10,4,10,20.2942083333333,12.1739130434783,0.0
10,4,11,9.920125,18.2608695652174,0.0
10,4,12,9.45110416666667,21.304347826087,0.0
10,4,13,8.4580625,21.304347826087,0.0
10,4,14,95.6645670498084,48.6956521739131,0.0
10,4,15,68.3968071519796,6.08695652173913,0.0
10,4,16,49.8262816091954,12.1739130434783,0.0
10,4,17,12.7039846743295,12.1739130434783,0.0
10,4,18,12.7039846743295,24.3478260869565,0.0
10,4,19,15.8264521072797,24.3478260869565,0.0
10,4,20,19.4790268199234,24.3478260869565,0.0
10,4,21,23.1309808429119,24.3478260869565,0.0
10,4,22,16.3644137931035,24.3478260869565,0.0
10,4,23,11.3445287356322,30.4347826086957,0.0
10,4,24,19.5477318007663,121.739130434783,0.0
10,4,25,62.1115593869732,121.739130434783,0.0
10,4,26,1.3375,15.2173913043478,0.0
10,4,27,11.939,15.2173913043478,0.0
10,4,28,20.2942083333333,12.1739130434783,0.0
10,4,29,9.920125,42.6086956521739,0.0
10,4,30,9.45110416666667,365.217391304348,0.0
10,4,31,8.4580625,42.6086956521739,0.0
10,4,32,95.6645670498084,60.8695652173913,0.0
10,4,33,68.3968071519796,24.3478260869565,0.0
10,5,2,16.3574233716475,40.4347826086957,0.0
10,5,3,22.4054137931035,26.9565217391304,0.0
10,5,4,15.7647337164751,53.9130434782609,0.0
10,5,5,11.6427471264368,20.2173913043478,0.0
10,5,6,17.7491590038314,13.4782608695652,0.0
10,5,7,63.0230421455939,67.3913043478261,0.0
10,5,8,1.21806363636364,67.3913043478261,0.0
10,5,9,11.86725,13.4782608695652,0.0
10,5,10,20.4866041666667,13.4782608695652,0.0
10,5,11,9.71114583333333,20.2173913043478,0.0
10,5,12,9.40716666666667,23.5869565217391,0.0
10,5,13,8.147875,23.5869565217391,0.0
10,5,14,100.807701149425,53.9130434782609,0.0
10,5,15,79.7885057471264,6.73913043478261,0.0
10,5,16,50.8617375478927,13.4782608695652,0.0
10,5,17,12.4870785440613,13.4782608695652,0.0
10,5,18,12.4870785440613,26.9565217391304,0.0
10,5,19,15.5599578544061,26.9565217391304,0.0
10,5,20,16.3574233716475,26.9565217391304,0.0
10,5,21,22.4054137931035,26.9565217391304,0.0
10,5,22,15.7647337164751,26.9565217391304,0.0
10,5,23,11.6427471264368,33.695652173913,0.0
10,5,24,17.7491590038314,134.782608695652,0.0
10,5,25,63.0230421455939,134.782608695652,0.0
10,5,26,1.21806363636364,16.8478260869565,0.0
10,5,27,11.86725,16.8478260869565,0.0
10,5,28,20.4866041666667,13.4782608695652,0.0
10,5,29,9.71114583333333,47.1739130434783,0.0
10,5,30,9.40716666666667,404.347826086956,0.0
10,5,31,8.147875,47.1739130434783,0.0
10,5,32,100.807701149425,67.3913043478261,0.0
10,5,33,79.7885057471264,26.9565217391304,0.0
10,6,2,16.237061302682,39.1304347826087,0.0
10,6,3,21.9865517241379,26.0869565217391,0.0
10,6,4,15.2232279693487,52.1739130434783,0.0
10,6,5,11.9870823754789,19.5652173913043,0.0
10,6,6,16.8628007662835,13.0434782608696,0.0
10,6,7,63.3702777777778,65.2173913043478,0.0
10,6,8,1.11937272727273,65.2173913043478,0.0
10,6,9,13.0356041666667,13.0434782608696,0.0
10,6,10,20.8123125,13.0434782608696,0.0
10,6,11,9.62672916666667,19.5652173913043,0.0
10,6,12,9.72808333333333,22.8260869565217,0.0
10,6,13,8.198625,22.8260869565217,0.0
10,6,14,106.773153256705,52.1739130434783,0.0
10,6,15,81.5859514687101,6.52173913043478,0.0
10,6,16,59.7158448275862,13.0434782608696,0.0
10,6,17,12.5315498084291,13.0434782608696,0.0
10,6,18,12.5315498084291,26.0869565217391,0.0
10,6,19,14.8725593869732,26.0869565217391,0.0
10,6,20,16.237061302682,26.0869565217391,0.0
10,6,21,21.9865517241379,26.0869565217391,0.0
10,6,22,15.2232279693487,26.0869565217391,0.0
10,6,23,11.9870823754789,32.6086956521739,0.0
10,6,24,16.8628007662835,130.434782608696,0.0
10,6,25,63.3702777777778,130.434782608696,0.0
10,6,26,1.11937272727273,16.304347826087,0.0
10,6,27,13.0356041666667,16.304347826087,0.0
10,6,28,20.8123125,13.0434782608696,0.0
10,6,29,9.62672916666667,45.6521739130435,0.0
10,6,30,9.72808333333333,391.304347826087,0.0
10,6,31,8.198625,45.6521739130435,0.0
10,6,32,106.773153256705,65.2173913043478,0.0
10,6,33,81.5859514687101,26.0869565217391,0.0
10,7,2,19.6368141762452,41.7391304347826,0.0
10,7,3,23.4417126436782,27.8260869565217,0.0
10,7,4,20.3489195402299,55.6521739130435,0.0
10,7,5,14.347724137931,20.8695652173913,0.0
10,7,6,17.460183908046,13.9130434782609,0.0
10,7,7,71.0635172413793,69.5652173913043,0.0
10,7,8,1.28044545454545,69.5652173913043,0.0
10,7,9,18.1780208333333,13.9130434782609,0.0
10,7,10,21.8893958333333,13.9130434782609,0.0
10,7,11,10.1095,20.8695652173913,0.0
10,7,12,10.491,24.3478260869565,0.0
10,7,13,10.7181458333333,24.3478260869565,0.0
10,7,14,116.216305236271,55.6521739130435,0.0
10,7,15,80.5284802043423,6.95652173913044,0.0
10,7,16,62.2280766283525,13.9130434782609,0.0
10,7,17,13.0888735632184,13.9130434782609,0.0
10,7,18,13.0888735632184,27.8260869565217,0.0
10,7,19,15.2085689655172,27.8260869565217,0.0
10,7,20,19.6368141762452,27.8260869565217,0.0
10,7,21,23.4417126436782,27.8260869565217,0.0
10,7,22,20.3489195402299,27.8260869565217,0.0
10,7,23,14.347724137931,34.7826086956522,0.0
10,7,24,17.460183908046,139.130434782609,0.0
10,7,25,71.0635172413793,139.130434782609,0.0
10,7,26,1.28044545454545,17.3913043478261,0.0
10,7,27,18.1780208333333,17.3913043478261,0.0
10,7,28,21.8893958333333,13.9130434782609,0.0
10,7,29,10.1095,48.6956521739131,0.0
10,7,30,10.491,417.391304347826,0.0
10,7,31,10.7181458333333,48.6956521739131,0.0
10,7,32,116.216305236271,69.5652173913043,0.0
10,7,33,80.5284802043423,27.8260869565217,0.0
10,8,2,21.6645938697318,44.3478260869565,0.0
10,8,3,26.4270057471264,29.5652173913044,0.0
10,8,4,22.7288141762452,59.1304347826087,0.0
10,8,5,16.7648659003831,22.1739130434783,0.0
10,8,6,20.6084789272031,14.7826086956522,0.0
10,8,7,80.8465114942529,73.9130434782609,0.0
10,8,8,1.44471818181818,73.9130434782609,0.0
10,8,9,17.5411875,14.7826086956522,0.0
10,8,10,25.4464375,14.7826086956522,0.0
10,8,11,12.4545208333333,22.1739130434783,0.0
10,8,12,14.5466458333333,25.8695652173913,0.0
10,8,13,12.6226458333333,25.8695652173913,0.0
10,8,14,122.226331417625,59.1304347826087,0.0
10,8,15,100.771136653895,7.39130434782609,0.0
10,8,16,63.4031072796935,14.7826086956522,0.0
10,8,17,12.9459521072797,14.7826086956522,0.00173876033057851
10,8,18,12.9459521072797,29.5652173913044,0.0
10,8,19,15.0801666666667,29.5652173913044,0.0
10,8,20,21.6645938697318,29.5652173913044,0.0
10,8,21,26.4270057471264,29.5652173913044,0.0
10,8,22,22.7288141762452,29.5652173913044,0.0
10,8,23,16.7648659003831,36.9565217391304,0.0
10,8,24,20.6084789272031,147.826086956522,0.0
10,8,25,80.8465114942529,147.826086956522,0.0
10,8,26,1.44471818181818,18.4782608695652,0.0
10,8,27,17.5411875,18.4782608695652,0.0
10,8,28,25.4464375,14.7826086956522,0.0
10,8,29,12.4545208333333,51.7391304347826,0.0
10,8,30,14.5466458333333,443.478260869565,0.0
10,8,31,12.6226458333333,51.7391304347826,0.0
10,8,32,122.226331417625,73.9130434782609,0.00352098966942149
10,8,33,100.771136653895,29.5652173913044,0.0
10,9,2,26.9335727969349,46.9565217391304,0.0
10,9,3,31.6327605363985,31.304347826087,0.0
10,9,4,28.3222183908046,62.6086956521739,0.0
10,9,5,19.157653256705,23.4782608695652,0.0
10,9,6,28.4012643678161,15.6521739130435,0.0
10,9,7,94.0967049808429,78.2608695652174,0.0
10,9,8,1.663,78.2608695652174,0.0
10,9,9,22.7671875,15.6521739130435,0.0
10,9,10,35.3954583333333,15.6521739130435,0.0
10,9,11,21.4559166666667,23.4782608695652,0.0
10,9,12,20.91625,27.3913043478261,0.0
10,9,13,17.1331041666667,27.3913043478261,0.0
10,9,14,125.614144316731,62.6086956521739,0.0
10,9,15,108.192720306513,7.82608695652174,0.0
10,9,16,60.9083524904215,15.6521739130435,0.0
10,9,17,13.0206091954023,15.6521739130435,0.135951239669422
10,9,18,13.0206091954023,31.304347826087,0.0
10,9,19,14.4656896551724,31.304347826087,0.0
10,9,20,26.9335727969349,31.304347826087,0.0
10,9,21,31.6327605363985,31.304347826087,0.0
10,9,22,28.3222183908046,31.304347826087,0.0
10,9,23,19.157653256705,39.1304347826087,0.0
10,9,24,28.4012643678161,156.521739130435,0.0
10,9,25,94.0967049808429,156.521739130435,0.0
10,9,26,1.663,19.5652173913043,0.0
10,9,27,22.7671875,19.5652173913043,0.0
10,9,28,35.3954583333333,15.6521739130435,0.0
10,9,29,21.4559166666667,54.7826086956522,0.0
10,9,30,20.91625,469.565217391304,0.0
10,9,31,17.1331041666667,54.7826086956522,0.0
10,9,32,125.614144316731,78.2608695652174,0.275301260330579
10,9,33,108.192720306513,31.304347826087,0.0
10,10,2,34.7755191570881,49.5652173913043,0.0
10,10,3,37.3972586206897,33.0434782608696,0.0
10,10,4,34.4543352490421,66.0869565217391,0.0
10,10,5,23.3192911877395,24.7826086956522,0.0
10,10,6,39.3439367816092,16.5217391304348,0.0
10,10,7,107.44462835249,82.6086956521739,0.0
10,10,8,2.32367272727273,82.6086956521739,0.0
10,10,9,28.0935,16.5217391304348,0.0
10,10,10,41.2221458333333,16.5217391304348,0.0
10,10,11,26.2201458333333,24.7826086956522,0.0
10,10,12,25.9672916666667,28.9130434782609,0.0
10,10,13,20.5788125,28.9130434782609,0.0
10,10,14,126.619038314176,66.0869565217391,0.0
10,10,15,111.220561941252,8.26086956521739,0.0
10,10,16,60.859846743295,16.5217391304348,0.0
10,10,17,13.4523754789272,16.5217391304348,0.514864462809917
10,10,18,13.4523754789272,33.0434782608696,0.0
10,10,19,20.192377394636,33.0434782608696,0.0
10,10,20,34.7755191570881,33.0434782608696,0.0
10,10,21,37.3972586206897,33.0434782608696,0.0
10,10,22,34.4543352490421,33.0434782608696,0.0
10,10,23,23.3192911877395,41.304347826087,0.0
10,10,24,39.3439367816092,165.217391304348,0.0
10,10,25,107.44462835249,165.217391304348,0.0
10,10,26,2.32367272727273,20.6521739130435,0.0
10,10,27,28.0935,20.6521739130435,0.0
10,10,28,41.2221458333333,16.5217391304348,0.0
10,10,29,26.2201458333333,57.8260869565218,0.0
10,10,30,25.9672916666667,495.652173913043,0.0
10,10,31,20.5788125,57.8260869565218,0.0
10,10,32,126.619038314176,82.6086956521739,1.04260053719008
10,10,33,111.220561941252,33.0434782608696,0.0
10,11,2,43.3781130268199,52.1739130434783,0.0
10,11,3,42.6511685823755,34.7826086956522,0.0
10,11,4,40.0107969348659,69.5652173913043,0.0
10,11,5,26.0033141762452,26.0869565217391,0.0
10,11,6,50.9041302681992,17.3913043478261,0.0
10,11,7,135.672950191571,86.9565217391304,0.0
10,11,8,2.87770909090909,86.9565217391304,0.0
10,11,9,29.8722916666667,17.3913043478261,0.0
10,11,10,42.9214791666667,17.3913043478261,0.0
10,11,11,29.5433541666667,26.0869565217391,0.0
10,11,12,31.8063541666667,30.4347826086957,0.0
10,11,13,23.5277708333333,30.4347826086957,0.0
10,11,14,128.175115581098,69.5652173913043,0.0
10,11,15,113.436015325671,8.69565217391304,0.0
10,11,16,60.5316896551724,17.3913043478261,0.0
10,11,17,13.2789942528736,17.3913043478261,0.920430826446281
10,11,18,13.2789942528736,34.7826086956522,0.0
10,11,19,28.5051053639847,34.7826086956522,0.0
10,11,20,43.3781130268199,34.7826086956522,0.0
10,11,21,42.6511685823755,34.7826086956522,0.0
10,11,22,40.0107969348659,34.7826086956522,0.0
10,11,23,26.0033141762452,43.4782608695652,0.0
10,11,24,50.9041302681992,173.913043478261,0.0
10,11,25,135.672950191571,173.913043478261,0.0
10,11,26,2.87770909090909,21.7391304347826,0.0
10,11,27,29.8722916666667,21.7391304347826,0.0
10,11,28,42.9214791666667,17.3913043478261,0.0
10,11,29,29.5433541666667,60.8695652173913,0.0
10,11,30,31.8063541666667,521.739130434783,0.0
10,11,31,23.5277708333333,60.8695652173913,0.0
10,11,32,128.175115581098,86.9565217391304,1.86387242355372
10,11,33,113.436015325671,34.7826086956522,0.0
10,12,2,50.7251130268199,53.4782608695652,0.0
10,12,3,50.0365747126437,35.6521739130435,0.0
10,12,4,46.0030134099617,71.3043478260869,0.0
10,12,5,31.0023831417625,26.7391304347826,0.0
10,12,6,63.2416264367816,17.8260869565217,0.0
10,12,7,147.270233716475,89.1304347826087,0.0
10,12,8,4.40107272727273,89.1304347826087,0.0
10,12,9,39.3465625,17.8260869565217,0.0
10,12,10,46.7664166666667,17.8260869565217,0.0
10,12,11,29.0839375,26.7391304347826,0.0
10,12,12,37.4383541666667,31.195652173913,0.0
10,12,13,26.2268958333333,31.195652173913,0.0
10,12,14,125.248623882503,71.3043478260869,0.0
10,12,15,111.080715197957,8.91304347826087,0.0
10,12,16,60.3754272030651,17.8260869565217,0.0
10,12,17,13.4638275862069,17.8260869565217,1.39822884297521
10,12,18,13.4638275862069,35.6521739130435,0.0
10,12,19,25.4324827586207,35.6521739130435,0.0
10,12,20,50.7251130268199,35.6521739130435,0.0
10,12,21,50.0365747126437,35.6521739130435,0.0
10,12,22,46.0030134099617,35.6521739130435,0.0
10,12,23,31.0023831417625,44.5652173913043,0.0
10,12,24,63.2416264367816,178.260869565217,0.0
10,12,25,147.270233716475,178.260869565217,0.0
10,12,26,4.40107272727273,22.2826086956522,0.0
10,12,27,39.3465625,22.2826086956522,0.0
10,12,28,46.7664166666667,17.8260869565217,0.0
10,12,29,29.0839375,62.3913043478261,0.0
10,12,30,37.4383541666667,534.782608695652,0.0
10,12,31,26.2268958333333,62.3913043478261,0.0
10,12,32,125.248623882503,89.1304347826087,2.83141340702479
10,12,33,111.080715197957,35.6521739130435,0.0
10,13,2,61.5873084291188,54.7826086956522,0.0
10,13,3,54.9270996168582,36.5217391304348,0.0
10,13,4,57.3424214559387,73.0434782608696,0.0
10,13,5,32.3654157088123,27.3913043478261,0.0
10,13,6,76.2571130268199,18.2608695652174,0.0
10,13,7,155.853534482759,91.304347826087,0.0
10,13,8,5.19317272727273,91.304347826087,0.0
10,13,9,41.3065416666667,18.2608695652174,0.0
10,13,10,51.4000625,18.2608695652174,0.0
10,13,11,33.2228958333333,27.3913043478261,0.0
10,13,12,39.1768333333333,31.9565217391304,0.0
10,13,13,28.7496666666667,31.9565217391304,0.0
10,13,14,121.618982120051,73.0434782608696,0.0
10,13,15,108.994125159642,9.1304347826087,0.0
10,13,16,60.8575670498084,18.2608695652174,0.0
10,13,17,13.9812509578544,18.2608695652174,1.72275611570248
10,13,18,13.9812509578544,36.5217391304348,0.0
10,13,19,26.0089904214559,36.5217391304348,0.0
10,13,20,61.5873084291188,36.5217391304348,0.0
10,13,21,54.9270996168582,36.5217391304348,0.0
10,13,22,57.3424214559387,36.5217391304348,0.0
10,13,23,32.3654157088123,45.6521739130435,0.0
10,13,24,76.2571130268199,182.608695652174,0.0
10,13,25,155.853534482759,182.608695652174,0.0
10,13,26,5.19317272727273,22.8260869565217,0.0
10,13,27,41.3065416666667,22.8260869565217,0.0
10,13,28,51.4000625,18.2608695652174,0.0
10,13,29,33.2228958333333,63.9130434782609,0.0
10,13,30,39.1768333333333,547.826086956522,0.0
10,13,31,28.7496666666667,63.9130434782609,0.0
10,13,32,121.618982120051,91.304347826087,3.48858113429752
10,13,33,108.994125159642,36.5217391304348,0.0
10,14,2,59.5890268199234,53.4782608695652,0.0
10,14,3,54.6917088122605,35.6521739130435,0.0
10,14,4,53.4476724137931,71.3043478260869,0.0
10,14,5,28.8595191570881,26.7391304347826,0.0
10,14,6,74.9178103448276,17.8260869565217,0.0
10,14,7,154.192243295019,89.1304347826087,0.0
10,14,8,5.78035454545455,89.1304347826087,0.0
10,14,9,41.9769791666667,17.8260869565217,0.0
10,14,10,50.907625,17.8260869565217,0.0
10,14,11,31.1659166666667,26.7391304347826,0.0
10,14,12,35.9974583333333,31.195652173913,0.0
10,14,13,23.1797291666667,31.195652173913,0.0
10,14,14,123.015218390805,71.3043478260869,0.0
10,14,15,109.441634738186,8.91304347826087,0.0
10,14,16,61.3176685823755,17.8260869565217,0.0
10,14,17,13.3616858237548,17.8260869565217,1.89931561983471
10,14,18,13.3616858237548,35.6521739130435,0.0
10,14,19,27.0667183908046,35.6521739130435,0.0
10,14,20,59.5890268199234,35.6521739130435,0.0
10,14,21,54.6917088122605,35.6521739130435,0.0
10,14,22,53.4476724137931,35.6521739130435,0.0
10,14,23,28.8595191570881,44.5652173913043,0.0
10,14,24,74.9178103448276,178.260869565217,0.0
10,14,25,154.192243295019,178.260869565217,0.0
10,14,26,5.78035454545455,22.2826086956522,0.0
10,14,27,41.9769791666667,22.2826086956522,0.0
10,14,28,50.907625,17.8260869565217,0.0
10,14,29,31.1659166666667,62.3913043478261,0.0
10,14,30,35.9974583333333,534.782608695652,0.0
10,14,31,23.1797291666667,62.3913043478261,0.0
10,14,32,123.015218390805,89.1304347826087,3.84611413016529
10,14,33,109.441634738186,35.6521739130435,0.0
10,15,2,51.6415344827586,54.7826086956522,0.0
10,15,3,48.6213754789272,36.5217391304348,0.0
10,15,4,46.5722049808429,73.0434782608696,0.0
10,15,5,26.1815114942529,27.3913043478261,0.0
10,15,6,70.0686762452107,18.2608695652174,0.0
10,15,7,138.181994252874,91.304347826087,0.0
10,15,8,5.3205,91.304347826087,0.0
10,15,9,40.0200416666667,18.2608695652174,0.0
10,15,10,48.036625,18.2608695652174,0.0
10,15,11,25.7278125,27.3913043478261,0.0
10,15,12,32.2357916666667,31.9565217391304,0.0
10,15,13,21.0106666666667,31.9565217391304,0.0
10,15,14,127.605251596424,73.0434782608696,0.0
10,15,15,105.777139208174,9.1304347826087,0.0
10,15,16,59.2245153256705,18.2608695652174,0.0
10,15,17,13.7979176245211,18.2608695652174,1.76134157024793
10,15,18,13.7979176245211,36.5217391304348,0.0
10,15,19,23.1753697318008,36.5217391304348,0.0
10,15,20,51.6415344827586,36.5217391304348,0.0
10,15,21,48.6213754789272,36.5217391304348,0.0
10,15,22,46.5722049808429,36.5217391304348,0.0
10,15,23,26.1815114942529,45.6521739130435,0.0
10,15,24,70.0686762452107,182.608695652174,0.0
10,15,25,138.181994252874,182.608695652174,0.0
10,15,26,5.3205,22.8260869565217,0.0
10,15,27,40.0200416666667,22.8260869565217,0.0
10,15,28,48.036625,18.2608695652174,0.0
10,15,29,25.7278125,63.9130434782609,0.0
10,15,30,32.2357916666667,547.826086956522,0.0
10,15,31,21.0106666666667,63.9130434782609,0.0
10,15,32,127.605251596424,91.304347826087,3.56671667975207
10,15,33,105.777139208174,36.5217391304348,0.0
10,16,2,50.3706264367816,50.8695652173913,0.0
10,16,3,47.6524329501916,33.9130434782609,0.0
10,16,4,43.9215191570881,67.8260869565218,0.0
10,16,5,25.4043812260536,25.4347826086957,0.0
10,16,6,63.835316091954,16.9565217391304,0.0
10,16,7,126.832568965517,84.7826086956522,0.0
10,16,8,4.55796363636364,84.7826086956522,0.0
10,16,9,37.3464583333333,16.9565217391304,0.0
10,16,10,45.0919375,16.9565217391304,0.0
10,16,11,23.1174791666667,25.4347826086957,0.0
10,16,12,32.2509375,29.6739130434783,0.0
10,16,13,21.1498958333333,29.6739130434783,0.0
10,16,14,128.074756066411,67.8260869565218,0.0
10,16,15,104.123243933589,8.47826086956522,0.0
10,16,16,59.6684137931034,16.9565217391304,0.0
10,16,17,13.6047164750958,16.9565217391304,1.57054132231405
10,16,18,13.6047164750958,33.9130434782609,0.0
10,16,19,18.817224137931,33.9130434782609,0.0
10,16,20,50.3706264367816,33.9130434782609,0.0
10,16,21,47.6524329501916,33.9130434782609,0.0
10,16,22,43.9215191570881,33.9130434782609,0.0
10,16,23,25.4043812260536,42.3913043478261,0.0
10,16,24,63.835316091954,169.565217391304,0.0
10,16,25,126.832568965517,169.565217391304,0.0
10,16,26,4.55796363636364,21.195652173913,0.0
10,16,27,37.3464583333333,21.195652173913,0.0
10,16,28,45.0919375,16.9565217391304,0.0
10,16,29,23.1174791666667,59.3478260869565,0.0
10,16,30,32.2509375,508.695652173913,0.0
10,16,31,21.1498958333333,59.3478260869565,0.0
10,16,32,128.074756066411,84.7826086956522,3.18034617768595
10,16,33,104.123243933589,33.9130434782609,0.0
10,17,2,51.204367816092,52.1739130434783,0.0
10,17,3,45.603254789272,34.7826086956522,0.0
10,17,4,42.1861053639847,69.5652173913043,0.0
10,17,5,25.0899961685824,26.0869565217391,0.0
10,17,6,60.5870191570881,17.3913043478261,0.0
10,17,7,127.093327586207,86.9565217391304,0.0
10,17,8,4.12868181818182,86.9565217391304,0.0
10,17,9,43.1287708333333,17.3913043478261,0.0
10,17,10,44.4271875,17.3913043478261,0.0
10,17,11,24.8509583333333,26.0869565217391,0.0
10,17,12,34.5935416666667,30.4347826086957,0.0
10,17,13,19.4205208333333,30.4347826086957,0.0
10,17,14,124.65212899106,69.5652173913043,0.0
10,17,15,98.03959131545341,8.69565217391304,0.0
10,17,16,59.6357088122605,17.3913043478261,0.0
10,17,17,13.6413754789272,17.3913043478261,1.14021768595041
10,17,18,13.6413754789272,34.7826086956522,0.0
10,17,19,29.0596954022989,34.7826086956522,0.0
10,17,20,51.204367816092,34.7826086956522,0.0
10,17,21,45.603254789272,34.7826086956522,0.0
10,17,22,42.1861053639847,34.7826086956522,0.0
10,17,23,25.0899961685824,43.4782608695652,0.0
10,17,24,60.5870191570881,173.913043478261,0.0
10,17,25,127.093327586207,173.913043478261,0.0
10,17,26,4.12868181818182,21.7391304347826,0.0
10,17,27,43.1287708333333,21.7391304347826,0.0
10,17,28,44.4271875,17.3913043478261,0.0
10,17,29,24.8509583333333,60.8695652173913,0.0
10,17,30,34.5935416666667,521.739130434783,0.0
10,17,31,19.4205208333333,60.8695652173913,0.0
10,17,32,124.65212899106,86.9565217391304,2.30894081404959
10,17,33,98.03959131545341,34.7826086956522,0.0
